,,SHOT,DRUG,STAB,PD13,RAPE,CHILDA,MCI43P,MCI29P,MCI28P,PD13C,MCI27P,MCI30P,MCI42P,MCI43,MCI29,DRUGFC,MCI50P,ACTIVE,MCI50,MCI28,MCI58P
36061025100,2010,3.272727272727273,50.72727272727273,6.181818181818182,1.2727272727272727,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025100,2011,4.363636363636363,52.81818181818182,5.181818181818182,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025100,2012,2.909090909090909,48.63636363636363,3.4545454545454546,0.45454545454545453,1.0909090909090908,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025100,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025100,2014,2.5454545454545454,68.9090909090909,3.090909090909091,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025100,2015,2.727272727272727,79.72727272727273,6.7272727272727275,2.5454545454545454,0.5454545454545454,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025100,2016,5.2727272727272725,86.81818181818181,5.909090909090909,2.4545454545454546,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025100,2017,3.8181818181818183,99.27272727272727,6.545454545454546,2.090909090909091,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025100,2018,1.9090909090909092,103.81818181818181,4.454545454545454,1.4545454545454546,0.0,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025100,2019,1.9090909090909092,104.63636363636364,3.909090909090909,0.9090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025100,2020,1.2727272727272727,47.27272727272727,2.909090909090909,1.7272727272727273,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0
36061025300,2005,7.363636363636363,41.27272727272727,7.363636363636363,2.090909090909091,1.5454545454545454,0.5454545454545454,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2006,6.090909090909091,38.63636363636363,6.454545454545454,3.090909090909091,0.8181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2007,4.545454545454546,41.90909090909091,6.909090909090909,2.4545454545454546,1.3636363636363635,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2008,3.909090909090909,46.18181818181818,7.545454545454546,2.4545454545454546,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2009,4.181818181818182,46.90909090909091,5.545454545454546,1.7272727272727273,0.9090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2010,3.272727272727273,50.72727272727273,6.181818181818182,1.2727272727272727,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2011,4.363636363636363,52.81818181818182,5.181818181818182,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2012,2.909090909090909,48.63636363636363,3.4545454545454546,0.45454545454545453,1.0909090909090908,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2014,2.5454545454545454,68.9090909090909,3.090909090909091,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2015,2.727272727272727,79.72727272727273,6.7272727272727275,2.5454545454545454,0.5454545454545454,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2016,5.2727272727272725,86.81818181818181,5.909090909090909,2.4545454545454546,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2017,3.8181818181818183,99.27272727272727,6.545454545454546,2.090909090909091,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2018,1.9090909090909092,103.81818181818181,4.454545454545454,1.4545454545454546,0.0,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2019,1.9090909090909092,104.63636363636364,3.909090909090909,0.9090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061025300,2020,1.2727272727272727,47.27272727272727,2.909090909090909,1.7272727272727273,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0
36061026100,2005,7.363636363636363,41.27272727272727,7.363636363636363,2.090909090909091,1.5454545454545454,0.5454545454545454,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2006,6.090909090909091,38.63636363636363,6.454545454545454,3.090909090909091,0.8181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2007,4.545454545454546,41.90909090909091,6.909090909090909,2.4545454545454546,1.3636363636363635,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2008,3.909090909090909,46.18181818181818,7.545454545454546,2.4545454545454546,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2009,4.181818181818182,46.90909090909091,5.545454545454546,1.7272727272727273,0.9090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2010,3.272727272727273,50.72727272727273,6.181818181818182,1.2727272727272727,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2011,4.363636363636363,52.81818181818182,5.181818181818182,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2012,2.909090909090909,48.63636363636363,3.4545454545454546,0.45454545454545453,1.0909090909090908,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2014,2.5454545454545454,68.9090909090909,3.090909090909091,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2015,2.727272727272727,79.72727272727273,6.7272727272727275,2.5454545454545454,0.5454545454545454,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2016,5.2727272727272725,86.81818181818181,5.909090909090909,2.4545454545454546,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2017,3.8181818181818183,99.27272727272727,6.545454545454546,2.090909090909091,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2018,1.9090909090909092,103.81818181818181,4.454545454545454,1.4545454545454546,0.0,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2019,1.9090909090909092,104.63636363636364,3.909090909090909,0.9090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026100,2020,1.2727272727272727,47.27272727272727,2.909090909090909,1.7272727272727273,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0
36061026300,2005,7.363636363636363,41.27272727272727,7.363636363636363,2.090909090909091,1.5454545454545454,0.5454545454545454,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2006,6.090909090909091,38.63636363636363,6.454545454545454,3.090909090909091,0.8181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2007,4.545454545454546,41.90909090909091,6.909090909090909,2.4545454545454546,1.3636363636363635,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2008,3.909090909090909,46.18181818181818,7.545454545454546,2.4545454545454546,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2009,4.181818181818182,46.90909090909091,5.545454545454546,1.7272727272727273,0.9090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2010,3.272727272727273,50.72727272727273,6.181818181818182,1.2727272727272727,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2011,4.363636363636363,52.81818181818182,5.181818181818182,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2012,2.909090909090909,48.63636363636363,3.4545454545454546,0.45454545454545453,1.0909090909090908,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2014,2.5454545454545454,68.9090909090909,3.090909090909091,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2015,2.727272727272727,79.72727272727273,6.7272727272727275,2.5454545454545454,0.5454545454545454,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2016,5.2727272727272725,86.81818181818181,5.909090909090909,2.4545454545454546,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2017,3.8181818181818183,99.27272727272727,6.545454545454546,2.090909090909091,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2018,1.9090909090909092,103.81818181818181,4.454545454545454,1.4545454545454546,0.0,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2019,1.9090909090909092,104.63636363636364,3.909090909090909,0.9090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026300,2020,1.2727272727272727,47.27272727272727,2.909090909090909,1.7272727272727273,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0
36061026500,2005,7.363636363636363,41.27272727272727,7.363636363636363,2.090909090909091,1.5454545454545454,0.5454545454545454,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2006,6.090909090909091,38.63636363636363,6.454545454545454,3.090909090909091,0.8181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2007,4.545454545454546,41.90909090909091,6.909090909090909,2.4545454545454546,1.3636363636363635,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2008,3.909090909090909,46.18181818181818,7.545454545454546,2.4545454545454546,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2009,4.181818181818182,46.90909090909091,5.545454545454546,1.7272727272727273,0.9090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2010,3.272727272727273,50.72727272727273,6.181818181818182,1.2727272727272727,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2011,4.363636363636363,52.81818181818182,5.181818181818182,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2012,2.909090909090909,48.63636363636363,3.4545454545454546,0.45454545454545453,1.0909090909090908,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2014,2.5454545454545454,68.9090909090909,3.090909090909091,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2015,2.727272727272727,79.72727272727273,6.7272727272727275,2.5454545454545454,0.5454545454545454,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2016,5.2727272727272725,86.81818181818181,5.909090909090909,2.4545454545454546,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2017,3.8181818181818183,99.27272727272727,6.545454545454546,2.090909090909091,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2018,1.9090909090909092,103.81818181818181,4.454545454545454,1.4545454545454546,0.0,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2019,1.9090909090909092,104.63636363636364,3.909090909090909,0.9090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026500,2020,1.2727272727272727,47.27272727272727,2.909090909090909,1.7272727272727273,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0
36061026700,2005,7.363636363636363,41.27272727272727,7.363636363636363,2.090909090909091,1.5454545454545454,0.5454545454545454,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2006,6.090909090909091,38.63636363636363,6.454545454545454,3.090909090909091,0.8181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2007,4.545454545454546,41.90909090909091,6.909090909090909,2.4545454545454546,1.3636363636363635,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2008,3.909090909090909,46.18181818181818,7.545454545454546,2.4545454545454546,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2009,4.181818181818182,46.90909090909091,5.545454545454546,1.7272727272727273,0.9090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2010,3.272727272727273,50.72727272727273,6.181818181818182,1.2727272727272727,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2011,4.363636363636363,52.81818181818182,5.181818181818182,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2012,2.909090909090909,48.63636363636363,3.4545454545454546,0.45454545454545453,1.0909090909090908,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2014,2.5454545454545454,68.9090909090909,3.090909090909091,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2015,2.727272727272727,79.72727272727273,6.7272727272727275,2.5454545454545454,0.5454545454545454,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2016,5.2727272727272725,86.81818181818181,5.909090909090909,2.4545454545454546,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2017,3.8181818181818183,99.27272727272727,6.545454545454546,2.090909090909091,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2018,1.9090909090909092,103.81818181818181,4.454545454545454,1.4545454545454546,0.0,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2019,1.9090909090909092,104.63636363636364,3.909090909090909,0.9090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026700,2020,1.2727272727272727,47.27272727272727,2.909090909090909,1.7272727272727273,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0
36061026900,2005,7.363636363636363,41.27272727272727,7.363636363636363,2.090909090909091,1.5454545454545454,0.5454545454545454,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2006,6.090909090909091,38.63636363636363,6.454545454545454,3.090909090909091,0.8181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2007,4.545454545454546,41.90909090909091,6.909090909090909,2.4545454545454546,1.3636363636363635,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2008,3.909090909090909,46.18181818181818,7.545454545454546,2.4545454545454546,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2009,4.181818181818182,46.90909090909091,5.545454545454546,1.7272727272727273,0.9090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2010,3.272727272727273,50.72727272727273,6.181818181818182,1.2727272727272727,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2011,4.363636363636363,52.81818181818182,5.181818181818182,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2012,2.909090909090909,48.63636363636363,3.4545454545454546,0.45454545454545453,1.0909090909090908,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2014,2.5454545454545454,68.9090909090909,3.090909090909091,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2015,2.727272727272727,79.72727272727273,6.7272727272727275,2.5454545454545454,0.5454545454545454,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2016,5.2727272727272725,86.81818181818181,5.909090909090909,2.4545454545454546,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2017,3.8181818181818183,99.27272727272727,6.545454545454546,2.090909090909091,0.5454545454545454,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2018,1.9090909090909092,103.81818181818181,4.454545454545454,1.4545454545454546,0.0,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2019,1.9090909090909092,104.63636363636364,3.909090909090909,0.9090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36061026900,2020,1.2727272727272727,47.27272727272727,2.909090909090909,1.7272727272727273,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0
36005005300,2005,3.2857142857142856,13.571428571428571,3.0,1.1428571428571428,0.42857142857142855,0.2857142857142857,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005005300,2006,2.357142857142857,13.857142857142858,3.7857142857142856,1.5,0.21428571428571427,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005005300,2007,2.7142857142857144,13.5,1.9285714285714286,1.3571428571428572,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005005300,2008,1.8571428571428572,15.5,2.7142857142857144,0.6428571428571429,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005005300,2009,2.0,18.214285714285715,2.7142857142857144,0.9285714285714286,0.35714285714285715,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36005005300,2010,1.5714285714285714,18.142857142857142,2.2142857142857144,0.35714285714285715,0.5,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
