,0
36059411301,11516
36059411700,11598
36059412100,11557
36059412301,11563
36059412302,11563
36059412800,11552
36081081800,11436
36081084000,11420
36081084900,11355
36081085300,11355
36047024900,11216
36047025000,11219
36047025500,11206
36081119900,11358
36081121500,11355
36121970900,14145
36029007102,14201
36081099703,11360
36067011021,13090
36067011201,13090
36067011232,13041
36067011242,13212
36067011600,13027
36059404902,11003
36047079400,11226
36057072600,13339
36059301800,11020
36047033600,11224
36047034200,11224
36047034300,11213
36047034900,11213
36047035400,11224
36047035500,11213
36047035602,11224
36047036100,11212
36047036502,11207
36047036900,11233
36047037401,11223
36047037700,11233
36059404600,11001
36059404800,11428
36045062200,13601
36047000200,11220
36047000501,11201
36047060800,11235
36047061600,11235
36047062600,11229
36047063800,11229
36047064000,11229
36047065000,11210
36047065800,11229
36059405400,11580
36061029900,10034
36063020200,14301
36063020300,14305
36063020700,14301
36063021100,14303
36063021400,14301
36063022000,14303
36063022500,14304
36063022601,14305
36063022702,14132
36063022712,14304
36047020400,11228
36047020700,11238
36029007304,14072
36047098600,11236
36047099000,11236
36047099800,11236
36047015500,11215
36047016200,11209
36047016400,11209
36059405600,11010
36059405800,11010
36059405900,11010
36059406202,11565
36059406400,11040
36103145605,11717
36057072800,12068
36059300100,11024
36059300700,11021
36085012805,10306
36085013203,10308
36085013400,10306
36047021000,11219
36067001600,13203
36067001800,13206
36047016500,11215
36047017000,11214
36047017500,11218
36047017600,11214
36047018100,11217
36047018300,11205
36047018800,11228
36047019100,11205
36047019600,11228
36047019700,11205
36047020100,11238
36059302000,11576
36059302501,11577
36059302800,11042
36085020700,10303
36085020803,10309
36085013800,10306
36085014606,10306
36103158207,11777
36103158310,11727
36103158317,11789
36103158322,11766
36103158323,11764
36103158405,11786
36103158409,11953
36085022800,10309
36085024700,10303
36085024800,10307
36085027301,10314
36047001300,11201
36047001800,11220
36047002000,11220
36047002300,11201
36047003300,11217
36047003600,11220
36047003900,11217
36103158502,11779
36103158505,11755
36103158510,11738
36029008600,14217
36047096800,11236
36057072300,13452
36057072400,13329
36103135204,11725
36103135303,11787
36103135304,11788
36103145602,11717
36103147802,11796
36047004600,11209
36047004900,11231
36029007905,14150
36029008002,14223
36029008300,14072
36029008500,14216
36103124001,11757
36063023001,14150
36065980003,13413
36067000100,13204
36067000800,13203
36067001000,13206
36067002000,13204
36067002400,13203
36067002901,13204
36067005700,13207
36067006101,13205
36047021500,11238
36047021600,11219
36089492500,13648
36067010301,13212
36067010600,13212
36055011901,14445
36047022000,11219
36047022400,11218
36047022800,11218
36047023300,11238
36047023500,11205
36055013001,14623
36055013002,14618
36055013203,14467
36055013206,14586
36055013401,14612
36055013402,14468
36087010101,10911
36087010200,10980
36089492700,13642
36091060101,12831
36061030700,10468
36029009004,14051
36029009010,14068
36029009104,14226
36029009107,14120
36029009110,14226
36029009116,14228
36029009200,14226
36041950400,12139
36043010201,13340
36043010300,13340
36059300900,11363
36059301102,11050
36059301500,11023
36059301600,11030
36055003805,14623
36055004702,14621
36055005100,14613
36055005200,14605
36055005400,14609
36055005900,14607
36055006100,14610
36103146500,11751
36103147200,11718
36103147503,11730
36103147602,11769
36087010501,10984
36087010503,10975
36087010801,10956
36087010901,10989
36087011901,7495
36087012000,7495
36087012103,10952
36093032402,12305
36031961400,12812
36055009301,14605
36055009400,14614
36029007600,14150
36091062406,12065
36091062507,12309
36091062509,12151
36093020101,12308
36093020200,12305
36093020600,12305
36093021002,12305
36093021400,12307
36093032000,12008
36093032102,12304
36091061200,12866
36093032300,12305
36055012202,14445
36055012305,14534
36055012600,14618
36055012800,14620
36093032404,12302
36093032503,12302
36093032504,12086
36093032902,12307
36067010700,13212
36091061301,12020
36091061403,12863
36091061600,12086
36091061702,12027
36059303600,11501
36059303800,11514
36059304002,11514
36103122707,11729
36103122802,11703
36103123001,11798
36103123101,11703
36103123202,11701
36103123401,11735
36103123500,11701
36103123701,11701
36055009500,14614
36055009603,14613
36055010300,14621
36055010601,14622
36055013603,14612
36055013702,14616
36055013901,14615
36055014003,14626
36047073600,11210
36047074600,11210
36047075000,11210
36047075600,11210
36047076000,11210
36047077000,11210
36047077200,11210
36047078200,11210
36047079200,11226
36055014104,14626
36055014202,14624
36055014400,14624
36055014601,14514
36055014700,14482
36055014803,14468
36055014903,14428
36047072400,11210
36093033003,12307
36093033101,12137
36047060000,11235
36045060500,13622
36055007700,14610
36055008301,14609
36055008400,14605
36055008600,14615
36055010700,14622
36055010800,14622
36055011100,14609
36055011205,14622
36055011208,14580
36085027706,10314
36039080202,12469
36031960200,12987
36031960498,12945
36031960598,12945
36085029102,7008
36085030301,10303
36043011302,13501
36043011400,13431
36043011502,13690
36059303101,11042
36085031901,10303
36045060700,13691
36091060501,12878
36055011301,14580
36029007902,14150
36055011503,14610
36055011601,14445
36055011604,14625
36047073000,11210
36103145702,11788
36103145803,11788
36103145805,11749
36103145903,11718
36103146003,11718
36103146105,11717
36103146204,11717
36103146402,11722
36031961000,12961
36031961100,12961
36043010702,13407
36043011001,13329
36043011200,13340
36045060900,13602
36103124102,11726
36103124300,11704
36103124401,11704
36103134702,11754
36103134704,11754
36103134903,11788
36103134904,11787
36103135004,11754
36103135102,11725
36103135104,11754
36045061100,13601
36055011708,14534
36039080401,12416
36039080700,12051
36039081000,12414
36059303201,11040
36047033000,11224
36033950100,12926
36033950400,12953
36039081102,12463
36045061600,13634
36089490400,13694
36061031100,10039
36039080100,12007
36085017600,10312
36085018100,10314
36033950502,12926
36033951000,12986
36087012401,10977
36087012501,7458
36033951200,12986
36035970100,12134
36035971500,12117
36037950400,14125
36037950500,14020
36037950700,14020
36047014300,11215
36047015000,11228
36047015300,11215
36029014101,14059
36085015400,10308
36085015601,10312
36085015603,10312
36085017007,10312
36035970500,13329
36085018901,10314
36085017011,10312
36047011200,11219
36055003700,14620
36091061000,12866
36055006400,14611
36055006700,14619
36055006900,14611
36055007500,14619
36089490600,13668
36089491100,13676
36089491300,13669
36091060701,12831
36091060800,12831
36037951400,14004
36081041400,11433
36081043200,11433
36081044602,11435
36081045900,11373
36081049302,11378
36081050800,11412
36081054500,11237
36081055900,11237
36081060100,11378
36081061800,11413
36067016001,13108
36067016902,13084
36069052100,14469
36081017800,11420
36081020800,11435
36081025800,11433
36081027100,11373
36067014800,13224
36063021700,14303
36071002200,18336
36071010901,10985
36077591500,13843
36079011100,10579
36081003100,11106
36081008700,11102
36081011600,11416
36081012100,11105
36081014700,11103
36081065600,11413
36081069500,11379
36081070900,11374
36081071306,11374
36081074700,11368
36081077906,11367
36081091800,11697
36081094203,11692
36075020600,13039
36081035100,11369
36081037500,11369
36081101002,11691
36081115900,11354
36081125700,11367
36081134700,11365
36081146300,11358
36081155101,11005
36081157901,11004
36083051500,12202
36061024700,7024
36061026100,10032
36061028300,10034
36061029500,10034
36063020100,14301
36081028300,11372
36059521601,11758
36061001501,10007
36081015900,11377
36067001900,13206
36067003500,13203
36067004500,13210
36067005200,13202
36067006000,13207
36083052101,12140
36085007400,10305
36045060804,13603
36045062500,13650
36047007200,11220
36047009000,11218
36047011700,11231
36047016100,11217
36047017400,11214
36047020300,11238
36047024800,11204
36053030502,13104
36053031000,13310
36055005300,14605
36059519702,11803
36031960700,12941
36033950501,12966
36035970400,12032
36037950100,14422
36027640001,12524
36037951300,14020
36039080900,12451
36043010202,13501
36099950900,14441
36101960900,14843
36101961400,14809
36103110300,11743
36103111201,11743
36103111602,11768
36103112104,11746
36095740200,12043
36007014200,13790
36009961800,14760
36111950900,13731
36111953600,12528
36103134703,11768
36103135103,11725
36003950100,14709
36005000200,10473
36103135401,11767
36103145804,11788
36103146606,11722
36103146704,11703
36103146902,11702
36103158011,11733
36103158115,11720
36103158315,11727
36099950100,14532
36093032700,12306
36105952300,18405
36107020401,13827
36109000400,14853
36067011241,13041
36067012200,13031
36071011801,10940
36071013800,10928
36071014202,10950
36071014700,10990
36063023600,14094
36063024202,14108
36065020102,13495
36065022200,13441
36065023901,13495
36065024800,13461
36065025900,13440
36077590202,13315
36109001700,14886
36047039100,11206
36059405100,11003
36059406802,11550
36059407502,11575
36059408600,11554
36059409900,11411
36029014102,14043
36061021200,10037
36061023502,10039
36011041100,13021
36005022403,10458
36005024000,10460
36005025300,10453
36047080400,11225
36047082800,11226
36047083800,11203
36047088800,11212
36047092200,11212
36047101800,11236
36047110600,11207
36047117000,11207
36047118400,11421
36029009115,14226
36047033500,11213
36047035100,11213
36047037500,11221
36027190102,12590
36025971200,13731
36027050203,12524
36027070301,12538
36047028501,11206
36047031400,11224
36005031000,10469
36005035800,10469
36005037100,10457
36005039800,10467
36005040303,10468
36005040900,10468
36005042300,10467
36005050400,10475
36007001400,13903
36007012103,13905
36013030800,14701
36013036300,14769
36047026000,11204
36047027400,11204
36019100200,12910
36015010500,14903
36015011000,14905
36017970300,13815
36021001900,12583
36027150003,12507
36005028700,10463
36019101700,12918
36005003300,10454
36005005002,10459
36005008700,10455
36005012102,10459
36005016000,10465
36005016600,10461
36005018101,10456
36005018500,10456
36005021501,10452
36103201004,11954
36029017200,14150
36103170101,11944
36103190601,11942
36001000800,12210
36001001801,12159
36085017700,10310
36085021300,10303
36085032300,7202
36087010702,10993
36087011101,10989
36087011303,10954
36087011501,10970
36105951000,12751
36055013601,14612
36055014504,14624
36055015000,14482
36057070200,12010
36057070700,12010
36057072700,13459
36059301200,11050
36059303102,11040
36059304100,11590
36029015202,14075
36029015402,14006
36029015700,14111
36043011301,13350
36047076800,11230
36029005201,14214
36029007303,14304
36029008101,14150
36051030202,14454
36053030101,13421
36047051400,11226
36047052800,11230
36059411902,11557
36059413002,11518
36059413804,11510
36059414304,11520
36059414700,11575
36059415300,11566
36059517101,11579
36029001900,14206
36029002702,14208
36029003800,14215
36029004300,14215
36055012306,14467
36055006800,14619
36047041600,11223
36047043100,11237
36047046000,11230
36047048100,11211
36047049600,11218
36047050100,11211
36047055600,11223
36047057300,11222
36047061200,11235
36047064600,11210
36047070201,11234
36055009601,14611
36055013104,14623
36047074200,11210
36061003900,10282
36061006900,10014
36061008100,10011
36001014100,12159
36061008602,10017
36061011402,10153
36061014300,10019
36061015001,10028
36061018700,10025
36061019800,10026
36055010901,14621
36055011706,14534
36029009701,14225
36029011000,14206
36029012400,14219
36029013300,14075
36001013000,12047
36103122801,11729
36103158707,11763
36103159000,11715
36103159407,11980
36119011102,10502
36119003700,10704
36119005001,10583
36119007401,10543
36119008401,10528
36119009400,10601
36091060601,12833
36091061401,12863
36091062000,12151
36093020700,12307
36093032101,12308
36113070800,12846
36089492600,13642
36087011902,10931
36087013402,10983
36085013302,10310
36115093000,12028
36117020800,14589
36119000801,10703
36119001402,10705
36119002104,10710
36119002600,10466
36085012100,10310
36111954900,12456
36119012301,10603
36119014000,10511
36119014704,10547
36121970500,14569
36123150200,14418
36007014301,13850
36009961400,14738
36011040500,13034
36119008500,10528
36119009703,10605
36119011400,10968
36109001000,14805
36111950200,12477
36111952400,12443
36111954100,12548
36115085000,12827
36071010101,12548
36071012700,12553
36059407201,11550
36059408900,11554
36103159404,11950
36081128300,11423
36081145101,11358
36083040700,12183
36083051701,12028
36059410400,11413
36059412200,11557
36059413803,11510
36059414301,11510
36067015000,13214
36067016400,13031
36065026700,13030
36067003900,13202
36067005400,13202
36067010500,13212
36005027700,10468
36005029302,10463
36063022711,14304
36063023901,14094
36065021500,13501
36065023501,13492
36081012800,11351
36081015700,11377
36081019900,11101
36081024500,11378
36081028100,11372
36081036100,11369
36081038400,11412
36081043400,11433
36081044302,11373
36081047900,11373
36099950800,14415
36081059800,11411
36091060300,12835
36091062404,12065
36113075000,12857
36081054800,11427
36101960500,14807
36101961100,14819
36087012101,10952
36087013200,10960
36089491500,13669
36071014600,10990
36093021001,12305
36093032403,12150
36059415700,11710
36059517301,11542
36049950600,13368
36061003602,10012
36061007400,10001
36069050601,14469
36059518400,11791
36059982100,11568
36061008000,10110
36061009500,10199
36081079702,11355
36081086400,11417
36081092900,11370
36081103300,11354
36081115100,11354
36081120700,11358
36081145102,11361
36081150702,11363
36103158304,11777
36103158710,11953
36103159300,11713
36103169703,11792
36117020401,14519
36119001101,10705
36119002000,10701
36119002204,10708
36119003300,10550
36107020200,13743
36107020703,18840
36103146901,11702
36103147501,11730
36103158103,11755
36119004300,10552
36119005701,10803
36115082001,12819
36087010802,10923
36087011000,10989
36087011401,10956
36099950400,13165
36067015800,13120
36081062100,11379
36081063900,11421
36081069400,11422
36001013703,12205
36019101900,12985
36065025002,13323
36071013202,10992
36081157101,11426
36083052003,12183
36085003900,10301
36085010500,10310
36085017300,10310
36085023900,10303
36093032602,12150
36095740800,12167
36101962800,14870
36103110901,11743
36103112214,11747
36103123002,11704
36103135005,11780
36103145604,11717
36071014102,10950
36071014900,10987
36073401200,14012
36077590500,13820
36079010600,12520
36081003300,11106
36081007900,11102
36081011400,11416
36103134907,11754
36103135205,11725
36103145603,11729
36061029700,7632
36103190704,11968
36105950500,12768
36103158402,11778
36103110502,11740
36103111704,11731
36103112210,11746
36103158507,11720
36103158802,11715
36061011203,10153
36061013200,10044
36061015801,10028
36061019400,10035
36061021400,10030
36061024100,10031
36061028100,10034
36067011300,13041
36081012000,11418
36001014613,12056
36047066000,11229
36067011401,13135
36047080000,11225
36013037500,14701
36055002300,14613
36055006000,14610
36055009604,14611
36055011207,14622
36005024700,10034
36027020003,12540
36027060400,12524
36047070203,11234
36019101800,12952
36047072200,11210
36047078600,11210
36061012200,10153
36067010400,13039
36067011101,13090
36047095400,11203
36021001600,12516
36005030900,10463
36005032800,10469
36005036000,10469
36005037000,10469
36005039300,10458
36005042400,10466
36005046201,10475
36007000900,13903
36017970602,13830
36047048900,11206
36047049500,11211
36047051001,11226
36047053100,11205
36047056800,11229
36019100600,12918
36005013500,10456
36005015500,10459
36055011800,14450
36055013506,14626
36055014501,14514
36055014906,14559
36055015304,14420
36059300300,11024
36059301900,11030
36047085400,11226
36047091800,11212
36047100800,11236
36047111600,11208
36047118800,11208
36001014801,12023
36001002000,12209
36047058900,11222
36047062800,11229
36003950900,14895
36005005001,10459
36005006200,10460
36005008900,10474
36001013705,12205
36047082600,11226
36049950300,13682
36053030700,13035
36055001300,14605
36025970400,13838
36007011903,13835
36005020400,10462
36005021502,10452
36005022902,10453
36005023704,10457
36087012105,10977
36103134906,11754
36103158607,11742
36001013602,12211
36001014402,12143
36029013501,14075
36001012700,12188
36005005600,10459
36079010300,12531
36079011300,10505
36119001401,10705
36119002203,10708
36029005300,14209
36029008001,14223
36029009106,14120
36029009502,14215
36027160004,12466
36119012802,10507
36119012502,10526
36029010804,14227
36029013201,14085
36029015302,14085
36029015900,14141
36031960300,12989
36041950300,12847
36025971400,18461
36027050103,12590
36081035200,11434
36047005601,11209
36047024300,11238
36047030500,11238
36047051800,11226
36047065600,11229
36047102800,11236
36071014101,10950
36027060301,12524
36079011600,10541
36081056800,11428
36081077904,11367
36109000300,14853
36119011000,10591
36043011501,13304
36047000502,11201
36047003500,11217
36047006400,11209
36047007000,11220
36047008500,11231
36047013700,11215
36029003000,14212
36029003600,14211
36029004200,14214
36047028600,11214
36047031702,11216
36047035700,11212
36047037300,11233
36071010200,12550
36007013700,13760
36005017300,10451
36005038200,10467
36029013701,14219
36029015503,14006
36037951100,14422
36081077903,11367
36119013700,10520
36121970200,14011
36123150300,14512
36039080201,12083
36005044800,10466
36047015700,11215
36047019500,11205
36047023400,11219
36047025300,11206
36047027300,11216
36047027900,11206
36029005802,14207
36029007302,14072
36081114100,11358
36085011201,10306
36047036700,11233
36011041500,13021
36013030700,14701
36013036401,14781
36007012500,13904
36005009300,10455
36059521100,11783
36029007800,14150
36029008201,14217
36029009112,14068
36103190604,11942
36103201100,11717
36105951100,12738
36109001400,14853
36111950100,12477
36061023600,10039
36059522000,11762
36061024500,10032
36061031703,10282
36063022300,14304
36063022901,14304
36063023500,14094
36063940100,14013
36065021202,13501
36065022100,13440
36119010500,10522
36103190707,11935
36047076400,11210
36047078400,11210
36047086600,11212
36047089000,11212
36067001701,13203
36081013400,11351
36081005100,11106
36081006202,11239
36081009700,11105
36081109300,11360
36119005100,10707
36119005902,10805
36083052501,12143
36115089000,12871
36081011300,11105
36103135101,11725
36059408300,11554
36103123301,11701
36103147100,11718
36103158508,11720
36119006802,10708
36085009700,10310
36069050301,14522
36071000200,12550
36071002300,18336
36071010802,12543
36119008404,10543
36029010808,14227
36081010701,11105
36081015300,11103
36081016600,11419
36119004200,10552
36041950100,13670
36083052502,12061
36081046500,11372
36081000800,11421
36113070400,12801
36061009900,10014
36085019800,10307
36091062602,12008
36047010400,11220
36055011705,14534
36093020800,12305
36093021700,12307
36081047600,11423
36081050500,11379
36081051700,11378
36081054900,11237
36081056100,11237
36081083800,11420
36081086100,11354
36081093900,11356
36055012100,14445
36103112001,11797
36103112211,11746
36061023000,10030
36111954500,12428
36103147502,11730
36081097204,11692
36081103202,11691
36081113300,11358
36081117100,11354
36081059300,11237
36081060701,11378
36081063302,11385
36081065400,11413
36061006700,10012
36061010800,10022
36027070201,12538
36027140700,12590
36087010602,10923
36087012106,10952
36087012502,7645
36037950200,14125
36051030400,14454
36061011500,10199
36061013900,10019
36065023400,13417
36071013300,10916
36027210101,12508
36027221100,12601
36029000800,14220
36029005400,14216
36029006501,14213
36055002400,14613
36029012003,14224
36037951200,14482
36039080502,12454
36029013001,14219
36029013600,14219
36059520501,11714
36061010300,10199
36061017401,10029
36083052103,12169
36029015101,14033
36029017502,14091
36031960800,12944
36035970300,12078
36035971300,12095
36029014701,14051
36065024303,13471
36065025200,13490
36067000501,13290
36067003200,13202
36061022900,10031
36067010100,13039
36119014808,10598
36121970800,14113
36111951500,12491
36111952800,12440
36071011602,12780
36077590400,13411
36113073000,12810
36001014501,12009
36005002300,10454
36005006500,10451
36049950700,13437
36047117400,11385
36039080402,12421
36001002100,12209
36001013601,12110
36005008500,10455
36005015300,10459
36047053500,11205
36119012200,10570
36047119000,11208
36047122000,11208
36121971100,14113
36081037600,11412
36119007700,10528
36119008602,10595
36051031100,14545
36061015500,10069
36065024101,13301
36067005500,13202
36005028300,10468
36055013204,14586
36055013508,14626
36059404300,11428
36055014505,14514
36057072100,12070
36059300400,11024
36059301300,11050
36059303202,11040
36061017100,10023
36119010902,10607
36119011800,10989
36119012503,10590
36047027100,11216
36047031300,11216
36047032700,11225
36047038100,11233
36103159108,11763
36007014100,13790
36005029600,10469
36103123102,11703
36103123702,11726
36103158320,11766
36103159408,11980
36103159510,11782
36013035400,14048
36103159602,11934
36059517705,11548
36063024101,14067
36067016700,13152
36085013301,10310
36085014700,10310
36085019700,10310
36085023100,10303
36085031902,10303
36111951200,12481
36075021101,13069
36075021502,13126
36087010703,10993
36087012102,10977
36087013001,10962
36119014907,10505
36055014503,14624
36119001600,10701
36119002201,10708
36001014607,12303
36077591600,13838
36117020101,14519
36117020700,14522
36081120500,11355
36047112800,11207
36047058200,11223
36047062200,11235
36047064800,11210
36047070000,11234
36061002602,10009
36061003601,10002
36061005700,10012
36005025700,10034
36001014615,12085
36117021700,14489
36055003802,14611
36055011501,14609
36081018300,11104
36081021200,11435
36081023600,11435
36081026500,11377
36081027500,11372
36081030600,11436
36081033402,11434
36081036600,11434
36119014604,10511
36067014500,13057
36027300000,12590
36067014600,13214
36013036402,14787
36119013000,10549
36081066501,11379
36047041300,11233
36047043200,11204
36047044400,11230
36047047600,11219
36047050804,11226
36059415500,11783
36059416402,11559
36059517901,11560
36059518502,11801
36059520200,11714
36067011402,13080
36061018300,10025
36061020102,10027
36061021303,10027
36067012600,13031
36081144100,11361
36071011802,10973
36001014612,12009
36025970900,13753
36093031900,12308
36081049900,11373
36055007802,14607
36055012000,14445
36097950300,14874
36047012600,11220
36007001300,13903
36013030400,14701
36013035700,14048
36055011707,14450
36091062508,12065
36085027302,10314
36091060602,12859
36091062506,12309
36103169901,11933
36033950800,12970
36089490300,13662
36043010502,13357
36045062400,13605
36047004500,11231
36047009800,11220
36081066000,11413
36081053500,11237
36029008003,14223
36047059800,11229
36033950600,12953
36007014600,13732
36025970200,13846
36047057800,11229
36059415600,11710
36081007700,11102
36047076600,11210
36047118201,11421
36047011900,11231
36047013500,11215
36047015900,11217
36047016900,11218
36047019200,11219
36047021300,11238
36047022700,11238
36005038100,10457
36061001200,10002
36047091200,11207
36119010300,10703
36101961800,14819
36043010100,13456
36027040001,12522
36059411200,11516
36059412000,11563
36059412700,11570
36029010803,14227
36029012800,14219
36103146206,11752
36047111000,11208
36061017300,10162
36103158803,11742
36059521400,11758
36059980100,11530
36061023801,11109
36071001100,10924
36005043500,10463
36103147702,11769
36081061602,11413
36081077300,11415
36065021303,13501
36065022000,13440
36009960400,14138
36021000700,12565
36027070102,12538
36027140400,12547
36007010200,13811
36007013000,13790
36077591400,13825
36027110005,12564
36013036902,14757
36015010600,14903
36103159103,11713
36047068600,11229
36087013100,10960
36089490800,13617
36071011000,12721
36111952200,12443
36111953000,12446
36047035200,11224
36047036300,11233
36059404500,11001
36059405302,11010
36059407501,11550
36059408500,11554
36059410500,11580
36059411600,11096
36059412500,11570
36103158112,11784
36103158308,11776
36005040600,10467
36059300600,11023
36093033500,12307
36089491800,13654
36089492900,13607
36111954200,12428
36081055500,11237
36059406201,11552
36081018200,11436
36047011800,11220
36017970100,13464
36005043600,10470
36015000500,14905
36021000900,12565
36055000200,14613
36055004701,14615
36055006600,14611
36055007900,14621
36055008800,14606
36055010100,14617
36055010902,14622
36043011002,13416
36045061200,13601
36017970900,13778
36021001700,12502
36055009302,14604
36057072500,13339
36059407301,11514
36061002100,10282
36061018400,10026
36061027500,10034
36063024501,14174
36081015802,11419
36119011300,10968
36091062601,12019
36059302101,11576
36059303500,11501
36059304202,11590
36103146103,11717
36055012500,14610
36059302900,11042
36103147300,11718
36047035900,11233
36103110102,11724
36081118700,11354
36005016900,10456
36005019300,10032
36005021002,10462
36005023702,10458
36005028100,10463
36005031400,10469
36005036400,10469
36005038700,10458
36005040100,10468
36005041400,10470
36081010400,11419
36061019000,10026
36047059100,11222
36009961300,14738
36013035300,14048
36093020300,12305
36103146106,11717
